Year,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueTypeID,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,TopicID,QuestionID,ResponseID,LocationID,StratificationCategoryID1,StratificationID1
2013,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,API
2013,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,AIAN
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,1899,1899, , ,,,Overall,Overall, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,OVERALL,OVR
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,963,963, , ,,,Gender,Male, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,GENDER,GENM
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,936,936, , ,,,Gender,Female, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,GENDER,GENF
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,128,128, , ,,,Race/Ethnicity,Hispanic, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,HIS
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,1638,1638, , ,,,Race/Ethnicity,"White, non-Hispanic", , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,WHT
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,238,238, , ,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,BLK
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,23,23, , ,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,API
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,AIAN
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,62.1,62.1, , ,59.4,64.9,Overall,Overall, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,OVERALL,OVR
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,64.9,64.9, , ,60.8,69,Gender,Male, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,GENDER,GENM
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,59.5,59.5, , ,55.7,63.4,Gender,Female, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,GENDER,GENF
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,23.7,23.7, , ,19.6,27.8,Race/Ethnicity,Hispanic, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,HIS
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,65.4,65.4, , ,62.2,68.6,Race/Ethnicity,"White, non-Hispanic", , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,WHT
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,63.4,63.4, , ,55.3,71.5,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,BLK
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,13.9,13.9, , ,8.8,20.8,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,API
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,AIAN
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,43.8,43.8, , ,41.7,45.8,Overall,Overall, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,OVERALL,OVR
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,54.3,54.3, , ,50.8,57.8,Gender,Male, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,GENDER,GENM
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,36.1,36.1, , ,33.6,38.5,Gender,Female, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,GENDER,GENF
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,51.3,51.3, , ,41.8,60.9,Race/Ethnicity,Hispanic, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,HIS
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,41.3,41.3, , ,39.2,43.3,Race/Ethnicity,"White, non-Hispanic", , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,WHT
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,79.7,79.7, , ,69.3,90.2,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,BLK
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,28,28, , ,17.1,43.2,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,API
2014,CT,Connecticut,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(41.56266102000046, -72.64984095199964)",DIA,DIA1_1, ,9,RACE,AIAN
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,AIAN
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,49,49, , ,,,Race/Ethnicity,"White, non-Hispanic", , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,WHT
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,475,475, , ,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,BLK
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,API
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,HIS
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,528,528, , ,,,Overall,Overall, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,OVERALL,OVR
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,259,259, , ,,,Gender,Male, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,GENDER,GENM
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,269,269, , ,,,Gender,Female, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,GENDER,GENF
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,AIAN
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,22.9,22.9, , ,16.9,30.3,Race/Ethnicity,"White, non-Hispanic", , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,WHT
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,154.2,154.2, , ,140.3,168,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,BLK
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,API
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,HIS
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,96.5,96.5, , ,88.3,104.8,Overall,Overall, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,OVERALL,OVR
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,101.2,101.2, , ,88.9,113.5,Gender,Male, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,GENDER,GENM
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,92.4,92.4, , ,81.4,103.5,Gender,Female, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,GENDER,GENF
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,AIAN
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,28.6,28.6, , ,20.9,38.1,Race/Ethnicity,"White, non-Hispanic", , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,WHT
2013,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,222,222, , ,,,Gender,Female, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,GENDER,GENF
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,132.3,132.3, , ,120.2,144.3,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,BLK
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,API
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,HIS
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,95.5,95.5, , ,87.2,103.7,Overall,Overall, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,OVERALL,OVR
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,118.4,118.4, , ,103.7,133.1,Gender,Male, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,GENDER,GENM
2010,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,82,82, , ,72,91.9,Gender,Female, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,GENDER,GENF
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,AIAN
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,49,49, , ,,,Race/Ethnicity,"White, non-Hispanic", , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,WHT
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,507,507, , ,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,BLK
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,API
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,HIS
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,557,557, , ,,,Overall,Overall, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,OVERALL,OVR
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,280,280, , ,,,Gender,Male, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,GENDER,GENM
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,277,277, , ,,,Gender,Female, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,GENDER,GENF
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,AIAN
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,22.1,22.1, , ,16.3,29.2,Race/Ethnicity,"White, non-Hispanic", , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,WHT
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,163.2,163.2, , ,149,177.4,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,BLK
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,API
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,HIS
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,99.6,99.6, , ,91.3,107.9,Overall,Overall, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,OVERALL,OVR
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,106.9,106.9, , ,94.4,119.4,Gender,Male, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,GENDER,GENM
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,93.2,93.2, , ,82.2,104.2,Gender,Female, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,GENDER,GENF
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,AIAN
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,28.1,28.1, , ,20.6,37.5,Race/Ethnicity,"White, non-Hispanic", , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,WHT
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,139.4,139.4, , ,127.1,151.7,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,BLK
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,API
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,RACE,HIS
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,99.2,99.2, , ,90.9,107.6,Overall,Overall, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,OVERALL,OVR
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,124.5,124.5, , ,109.6,139.5,Gender,Male, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,GENDER,GENM
2011,DC,District of Columbia,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,85.2,85.2, , ,74.9,95.4,Gender,Female, , , , ,"(38.907192, -77.036871)",DIA,DIA1_1, ,11,GENDER,GENF
